異動,藥品代號,藥品英文名稱,藥品中文名稱,成分,規格量,規格單位,單複方,支付價,有效起日,有效迄日,藥商,製造廠名稱,劑型,藥品分類,分類分組名稱,ATC代碼,給付規定章節,藥品代碼超連結,給付規定章節連結
,AC56319100,Lipiminus F.C.Tablets 10mg,"""大豐""安利脂膜衣錠10毫克",ATORVASTATIN CALCIUM 10 MG,,,單方,15.70,1060401,1070430,大豐製藥股份有限公司,大豐製藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056319,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56319100,Lipiminus F.C.Tablets 10mg,"""大豐""安利脂膜衣錠10毫克",ATORVASTATIN CALCIUM 10 MG,,,單方,13.30,1070501,1080331,大豐製藥股份有限公司,大豐製藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056319,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56319100,Lipiminus F.C.Tablets 10mg,"""大豐""安利脂膜衣錠10毫克",ATORVASTATIN CALCIUM 10 MG,,,單方,11.70,1080401,1090930,大豐製藥股份有限公司,大豐製藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056319,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56319100,Lipiminus F.C.Tablets 10mg,"""大豐""安利脂膜衣錠10毫克",ATORVASTATIN CALCIUM 10 MG,,,單方,10.70,1091001,1101231,大豐製藥股份有限公司,大豐製藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056319,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56319100,Lipiminus F.C.Tablets 10mg,"""大豐""安利脂膜衣錠10毫克",ATORVASTATIN CALCIUM 10 MG,,,單方,9.00,1110101,1120331,大豐製藥股份有限公司,大豐製藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056319,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56319100,Lipiminus F.C.Tablets 10mg,"""大豐""安利脂膜衣錠10毫克",ATORVASTATIN CALCIUM 10 MG,,,單方,7.50,1120401,1130331,大豐製藥股份有限公司,大豐製藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056319,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56319100,Lipiminus F.C.Tablets 10mg,"""大豐""安利脂膜衣錠10毫克",ATORVASTATIN CALCIUM 10 MG,,,單方,6.30,1130401,1130531,大豐製藥股份有限公司,大豐製藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056319,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56319100,Lipiminus F.C.Tablets 10mg,"""大豐""安利脂膜衣錠10毫克",ATORVASTATIN CALCIUM 10 MG,,,單方,7.50,1130601,1140331,大豐製藥股份有限公司,大豐製藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056319,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56319100,Lipiminus F.C.Tablets 10mg,"""大豐""安利脂膜衣錠10毫克",ATORVASTATIN CALCIUM 10 MG,,,單方,6.60,1140401,9991231,大豐製藥股份有限公司,大豐製藥股份有限公司,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056319,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56629100,Lecitol XL Film-coated Tablets 80mg,樂脂妥長效緩釋膜衣錠80毫克,FLUVASTATIN SODIUM 80 MG,,,單方,17.40,1031201,1040331,盈盈生技製藥股份有限公司三峽廠,衛達化學製藥股份有限公司,緩釋膜衣錠,BA/BE學名藥,"FLUVASTATIN , 緩釋錠劑膠囊劑 , 80.00 MG",C10AA04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056629,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56629100,Lecitol XL Film-coated Tablets 80mg,樂脂妥長效緩釋膜衣錠80毫克,FLUVASTATIN SODIUM 80 MG,,,單方,15.60,1040401,1050331,盈盈生技製藥股份有限公司三峽廠,衛達化學製藥股份有限公司,緩釋膜衣錠,BA/BE學名藥,"FLUVASTATIN , 緩釋錠劑膠囊劑 , 80.00 MG",C10AA04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056629,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56629100,Lecitol XL Film-coated Tablets 80mg,樂脂妥長效緩釋膜衣錠80毫克,FLUVASTATIN SODIUM 80 MG,,,單方,14.90,1050401,1060331,盈盈生技製藥股份有限公司三峽廠,衛達化學製藥股份有限公司,緩釋膜衣錠,BA/BE學名藥,"FLUVASTATIN , 緩釋錠劑膠囊劑 , 80.00 MG",C10AA04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056629,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56629100,Lecitol XL Film-coated Tablets 80mg,樂脂妥長效緩釋膜衣錠80毫克,FLUVASTATIN SODIUM 80 MG,,,單方,13.70,1060401,1070430,盈盈生技製藥股份有限公司三峽廠,衛達化學製藥股份有限公司,緩釋膜衣錠,BA/BE學名藥,"FLUVASTATIN , 緩釋錠劑膠囊劑 , 80.00 MG",C10AA04,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056629,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56682100,Atoroty F.C. Tablets 10mg,亞妥悠脂膜衣錠10毫克,ATORVASTATIN CALCIUM 10 MG,,,單方,15.70,1060401,1070430,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056682,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56682100,Atoroty F.C. Tablets 10mg,亞妥悠脂膜衣錠10毫克,ATORVASTATIN CALCIUM 10 MG,,,單方,13.30,1070501,1080331,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056682,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56682100,Atoroty F.C. Tablets 10mg,亞妥悠脂膜衣錠10毫克,ATORVASTATIN CALCIUM 10 MG,,,單方,11.70,1080401,1090930,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056682,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56682100,Atoroty F.C. Tablets 10mg,亞妥悠脂膜衣錠10毫克,ATORVASTATIN CALCIUM 10 MG,,,單方,10.70,1091001,1101231,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056682,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56682100,Atoroty F.C. Tablets 10mg,亞妥悠脂膜衣錠10毫克,ATORVASTATIN CALCIUM 10 MG,,,單方,9.00,1110101,1120331,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056682,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56682100,Atoroty F.C. Tablets 10mg,亞妥悠脂膜衣錠10毫克,ATORVASTATIN CALCIUM 10 MG,,,單方,7.50,1120401,1130331,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056682,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56682100,Atoroty F.C. Tablets 10mg,亞妥悠脂膜衣錠10毫克,ATORVASTATIN CALCIUM 10 MG,,,單方,6.30,1130401,1130531,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056682,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56682100,Atoroty F.C. Tablets 10mg,亞妥悠脂膜衣錠10毫克,ATORVASTATIN CALCIUM 10 MG,,,單方,7.50,1130601,1140331,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056682,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56682100,Atoroty F.C. Tablets 10mg,亞妥悠脂膜衣錠10毫克,ATORVASTATIN CALCIUM 10 MG,,,單方,6.60,1140401,9991231,中化裕民健康事業股份有限公司,中國化學製藥股份有限公司新豐工廠,膜衣錠,BA/BE學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 10.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056682,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56720100,Synpid F.C. Tablets 160mg,脂淨膜衣錠160毫克,FENOFIBRATE MICRONIZED 160 MG,,,單方,7.20,1010301,1030630,健喬信元醫藥生技股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,膜衣錠,BA/BE學名藥,"FENOFIBRATE , 一般錠劑膠囊劑 , 145.00-200.00 MG",C10AB05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056720,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56720100,Synpid F.C. Tablets 160mg,脂淨膜衣錠160毫克,FENOFIBRATE MICRONIZED 160 MG,,,單方,7.40,1030701,1040331,健喬信元醫藥生技股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,膜衣錠,BA/BE學名藥,"FENOFIBRATE , 一般錠劑膠囊劑 , 145.00-200.00 MG",C10AB05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056720,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC56720100,Synpid F.C. Tablets 160mg,脂淨膜衣錠160毫克,FENOFIBRATE MICRONIZED 160 MG,,,單方,6.50,1040401,1050331,健喬信元醫藥生技股份有限公司,健喬信元醫藥生技股份有限公司健喬廠,膜衣錠,BA/BE學名藥,"FENOFIBRATE , 一般錠劑膠囊劑 , 145.00-200.00 MG",C10AB05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=01056720,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58525100,Pitastatin F.C. Tablets 4mg,必伐脂膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,10.80,1140401,1150331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058525,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58525100,Pitastatin F.C. Tablets 4mg,必伐脂膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,9.90,1150401,9991231,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058525,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
Y,AC58526100,Pitastatin F.C. Tablets 2mg,必伐脂膜衣錠2毫克,PITAVASTATIN CALCIUM 2 MG,,,單方,15.40,1050801,1060331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 2.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058526,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58526100,Pitastatin F.C. Tablets 2mg,必伐脂膜衣錠2毫克,PITAVASTATIN CALCIUM 2 MG,,,單方,14.70,1060401,1070430,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 2.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058526,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58526100,Pitastatin F.C. Tablets 2mg,必伐脂膜衣錠2毫克,PITAVASTATIN CALCIUM 2 MG,,,單方,13.80,1070501,1080331,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 2.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058526,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58526100,Pitastatin F.C. Tablets 2mg,必伐脂膜衣錠2毫克,PITAVASTATIN CALCIUM 2 MG,,,單方,13.00,1080401,1090930,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 2.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058526,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58526100,Pitastatin F.C. Tablets 2mg,必伐脂膜衣錠2毫克,PITAVASTATIN CALCIUM 2 MG,,,單方,12.50,1091001,1101231,生達化學製藥股份有限公司二廠,生達化學製藥股份有限公司二廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 2.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058526,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58579100,Lipikon F.C. Tablets 40mg,清康膜衣錠40毫克,ATORVASTATIN (CALCIUM) 40 MG,,,單方,16.60,1140401,1150331,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058579,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58579100,Lipikon F.C. Tablets 40mg,清康膜衣錠40毫克,ATORVASTATIN (CALCIUM) 40 MG,,,單方,15.40,1150401,9991231,瑞士藥廠股份有限公司,瑞士藥廠股份有限公司新市廠,膜衣錠,一般學名藥,"ATORVASTATIN , 一般錠劑膠囊劑 , 40.00 MG",C10AA05,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058579,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
Y,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,24.20,1041101,1050331,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,24.00,1050401,1060331,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,22.20,1060401,1070430,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,19.90,1070501,1080331,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,18.40,1080401,1090930,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,17.20,1091001,1101231,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,15.20,1110101,1120331,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,13.30,1120401,1130331,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,11.90,1130401,1140331,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,11.00,1140401,1150331,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58633100,Pitarty F.C. Tablets 4mg,力脂替膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,10.20,1150401,9991231,中國化學製藥股份有限公司新豐工廠,中國化學製藥股份有限公司新豐工廠,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058633,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58639100,Zulitor Tablets 4mg,平脂膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,24.20,1041201,1050331,友霖生技醫藥股份有限公司,友霖生技醫藥股份有限公司,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058639,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58639100,Zulitor Tablets 4mg,平脂膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,24.00,1050401,1060331,友霖生技醫藥股份有限公司,友霖生技醫藥股份有限公司,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058639,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58639100,Zulitor Tablets 4mg,平脂膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,22.20,1060401,1070430,友霖生技醫藥股份有限公司,友霖生技醫藥股份有限公司,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058639,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
,AC58639100,Zulitor Tablets 4mg,平脂膜衣錠4毫克,PITAVASTATIN CALCIUM 4 MG,,,單方,19.90,1070501,1080331,友霖生技醫藥股份有限公司,友霖生技醫藥股份有限公司,膜衣錠,一般學名藥,"PITAVASTATIN , 一般錠劑膠囊劑 , 4.00 MG",C10AA08,2.6.1.,https://lmspiq.fda.gov.tw/web/DRPIQ/DRPIQ1000Result?licId=51058639,https://info.nhi.gov.tw/api/INAE3000/INAE3000S01/getPDF?DurgFileName=2.6.1._20210329.pdf
